708,4452,64
708,4462,30
708,4572,51
708,4622,23
708,4838,303
708,4840,54
708,4991,36
708,5105,213
708,5355,174
708,5585,56
708,5710,54
708,5723,32
708,5893,136
708,5968,200
708,6090,136
708,6103,51
708,6107,102
708,6126,449
708,6129,102
708,6173,136
708,6176,191
708,6181,167
708,6550,351
708,6575,33
708,6622,209
708,6852,356
708,7252,54
1157,1254,18
1157,1334,311
1157,1739,59
1157,2063,149
1157,2296,123
1157,2299,82
1157,2330,45
1157,2776,81
1157,2798,144
1157,3068,340
1157,3069,165
1157,3098,196
1157,3136,139
1157,3949,12
1157,3994,139
1157,4007,383
1157,4239,922
1157,4265,77
1157,4271,23
1157,4361,182
1157,4452,60
1157,4462,106
1157,4572,90
1157,4622,147
1157,4838,483
1157,4840,226
1157,4991,161
1157,5105,52
1157,5355,44
1157,5585,103
1157,5710,230
1157,5723,229
1157,5893,97
1157,5968,64
1157,6090,33
1157,6103,80
1157,6107,33
1157,6126,205
1157,6129,95
1157,6173,54
1157,6176,73
1157,6181,124
1157,6550,36
1157,6575,146
1157,6622,182
1157,6852,14
1157,7252,78
1254,1334,273
1254,1739,240
1254,2063,129
1254,2296,84
1254,2299,338
1254,2330,135
1254,2776,182
1254,2798,167
1254,3068,86
1254,3069,100
1254,3098,106
1254,3136,65
1254,3949,146
1254,3994,64
1254,4007,314
1254,4239,192
1254,4265,70
1254,4271,136
1254,4361,36
1254,4452,70
1254,4462,39
1254,4572,26
1254,4622,42
1254,4838,350
1254,4840,56
1254,4991,40
1254,5105,277
1254,5355,264
1254,5585,53
1254,5710,84
1254,5723,97
1254,5893,109
1254,5968,278
1254,6090,92
1254,6103,49
1254,6107,100
1254,6126,371
1254,6129,68
1254,6173,70
1254,6176,123
1254,6181,120
1254,6550,119
1254,6575,54
1254,6622,236
1254,6852,170
1254,7252,56
1334,1739,551
1334,2063,536
1334,2296,362
1334,2299,587
1334,2330,268
1334,2776,962
1334,2798,877
1334,3068,829
1334,3069,505
1334,3098,774
1334,3136,358
1334,3949,177
1334,3994,368
1334,4007,1651
1334,4239,2295
1334,4265,473
1334,4271,406
1334,4361,316
1334,4452,231
1334,4462,260
1334,4572,221
1334,4622,283
1334,4838,2357
1334,4840,789
1334,4991,348
1334,5105,392
1334,5355,354
1334,5585,507
1334,5710,843
1334,5723,404
1334,5893,353
1334,5968,458
1334,6090,399
1334,6103,420
1334,6107,398
1334,6126,1370
1334,6129,508
1334,6173,350
1334,6176,517
1334,6181,676
1334,6550,373
1334,6575,330
1334,6622,796
1334,6852,515
1334,7252,241
1739,2063,190
1739,2296,245
1739,2299,643
1739,2330,183
1739,2776,281
1739,2798,253
1739,3068,172
1739,3069,137
1739,3098,147
1739,3136,63
1739,3949,163
1739,3994,76
1739,4007,474
1739,4239,396
1739,4265,109
1739,4271,158
1739,4361,169
1739,4452,208
1739,4462,179
1739,4572,82
1739,4622,40
1739,4838,823
1739,4840,126
1739,4991,47
1739,5105,661
1739,5355,434
1739,5585,149
1739,5710,181
1739,5723,158
1739,5893,223
1739,5968,559
1739,6090,106
1739,6103,71
1739,6107,176
1739,6126,498
1739,6129,141
1739,6173,109
1739,6176,159
1739,6181,179
1739,6550,136
1739,6575,105
1739,6622,269
1739,6852,173
1739,7252,85
2063,2296,128
2063,2299,176
2063,2330,109
2063,2776,240
2063,2798,404
2063,3068,720
2063,3069,350
2063,3098,614
2063,3136,324
2063,3949,83
2063,3994,299
2063,4007,318
2063,4239,1121
2063,4265,128
2063,4271,101
2063,4361,150
2063,4452,66
2063,4462,86
2063,4572,111
2063,4622,289
2063,4838,600
2063,4840,313
2063,4991,272
2063,5105,201
2063,5355,145
2063,5585,107
2063,5710,405
2063,5723,411
2063,5893,147
2063,5968,184
2063,6090,146
2063,6103,117
2063,6107,123
2063,6126,934
2063,6129,167
2063,6173,57
2063,6176,165
2063,6181,187
2063,6550,73
2063,6575,208
2063,6622,394
2063,6852,83
2063,7252,171
2296,2299,984
2296,2330,447
2296,2776,140
2296,2798,176
2296,3068,204
2296,3069,192
2296,3098,189
2296,3136,66
2296,3949,61
2296,3994,190
2296,4007,583
2296,4239,584
2296,4265,63
2296,4271,36
2296,4361,647
2296,4452,280
2296,4462,380
2296,4572,135
2296,4622,145
2296,4838,532
2296,4840,319
2296,4991,92
2296,5105,373
2296,5355,364
2296,5585,232
2296,5710,292
2296,5723,195
2296,5893,299
2296,5968,394
2296,6090,70
2296,6103,52
2296,6107,71
2296,6126,254
2296,6129,118
2296,6173,139
2296,6176,152
2296,6181,225
2296,6550,128
2296,6575,115
2296,6622,327
2296,6852,40
2296,7252,150
2299,2330,1086
2299,2776,392
2299,2798,367
2299,3068,207
2299,3069,207
2299,3098,208
2299,3136,125
2299,3949,318
2299,3994,167
2299,4007,597
2299,4239,686
2299,4265,146
2299,4271,142
2299,4361,215
2299,4452,256
2299,4462,226
2299,4572,140
2299,4622,99
2299,4838,887
2299,4840,205
2299,4991,131
2299,5105,1090
2299,5355,945
2299,5585,388
2299,5710,297
2299,5723,199
2299,5893,191
2299,5968,793
2299,6090,199
2299,6103,92
2299,6107,170
2299,6126,496
2299,6129,153
2299,6173,183
2299,6176,144
2299,6181,220
2299,6550,73
2299,6575,106
2299,6622,412
2299,6852,161
2299,7252,117
2330,2776,154
2330,2798,180
2330,3068,142
2330,3069,139
2330,3098,110
2330,3136,54
2330,3949,141
2330,3994,80
2330,4007,267
2330,4239,363
2330,4265,54
2330,4271,31
2330,4361,200
2330,4452,185
2330,4462,145
2330,4572,56
2330,4622,81
2330,4838,331
2330,4840,144
2330,4991,59
2330,5105,335
2330,5355,353
2330,5585,156
2330,5710,171
2330,5723,108
2330,5893,104
2330,5968,244
2330,6090,59
2330,6103,44
2330,6107,65
2330,6126,251
2330,6129,64
2330,6173,50
2330,6176,68
2330,6181,102
2330,6550,36
2330,6575,45
2330,6622,243
2330,6852,57
2330,7252,76
2776,2798,303
2776,3068,226
2776,3069,204
2776,3098,221
2776,3136,84
2776,3949,187
2776,3994,75
2776,4007,749
2776,4239,590
2776,4265,225
2776,4271,321
2776,4361,98
2776,4452,98
2776,4462,89
2776,4572,56
2776,4622,55
2776,4838,927
2776,4840,224
2776,4991,92
2776,5105,271
2776,5355,276
2776,5585,181
2776,5710,286
2776,5723,146
2776,5893,140
2776,5968,231
2776,6090,174
2776,6103,134
2776,6107,210
2776,6126,536
2776,6129,206
2776,6173,177
2776,6176,222
2776,6181,280
2776,6550,194
2776,6575,83
2776,6622,362
2776,6852,428
2776,7252,60
2798,3068,578
2798,3069,353
2798,3098,711
2798,3136,294
2798,3949,128
2798,3994,313
2798,4007,369
2798,4239,1153
2798,4265,109
2798,4271,72
2798,4361,150
2798,4452,89
2798,4462,125
2798,4572,107
2798,4622,247
2798,4838,765
2798,4840,404
2798,4991,227
2798,5105,174
2798,5355,174
2798,5585,173
2798,5710,514
2798,5723,375
2798,5893,143
2798,5968,186
2798,6090,202
2798,6103,258
2798,6107,169
2798,6126,1289
2798,6129,236
2798,6173,60
2798,6176,166
2798,6181,250
2798,6550,83
2798,6575,200
2798,6622,515
2798,6852,145
2798,7252,226
3068,3069,753
3068,3098,1214
3068,3136,1251
3068,3949,36
3068,3994,680
3068,4007,255
3068,4239,3893
3068,4265,114
3068,4271,72
3068,4361,319
3068,4452,62
3068,4462,159
3068,4572,414
3068,4622,1021
3068,4838,1079
3068,4840,688
3068,4991,730
3068,5105,117
3068,5355,203
3068,5585,160
3068,5710,816
3068,5723,1142
3068,5893,252
3068,5968,155
3068,6090,193
3068,6103,270
3068,6107,191
3068,6126,1427
3068,6129,243
3068,6173,35
3068,6176,129
3068,6181,208
3068,6550,84
3068,6575,321
3068,6622,711
3068,6852,45
3068,7252,334
3069,3098,520
3069,3136,287
3069,3949,75
3069,3994,284
3069,4007,393
3069,4239,1349
3069,4265,112
3069,4271,76
3069,4361,271
3069,4452,83
3069,4462,156
3069,4572,267
3069,4622,314
3069,4838,684
3069,4840,387
3069,4991,254
3069,5105,148
3069,5355,125
3069,5585,113
3069,5710,451
3069,5723,435
3069,5893,184
3069,5968,163
3069,6090,121
3069,6103,150
3069,6107,109
3069,6126,764
3069,6129,143
3069,6173,67
3069,6176,127
3069,6181,180
3069,6550,70
3069,6575,263
3069,6622,514
3069,6852,58
3069,7252,196
3098,3136,505
3098,3949,71
3098,3994,568
3098,4007,342
3098,4239,1812
3098,4265,110
3098,4271,51
3098,4361,229
3098,4452,80
3098,4462,130
3098,4572,180
3098,4622,473
3098,4838,782
3098,4840,608
3098,4991,378
3098,5105,107
3098,5355,149
3098,5585,141
3098,5710,730
3098,5723,830
3098,5893,234
3098,5968,126
3098,6090,170
3098,6103,259
3098,6107,155
3098,6126,1359
3098,6129,230
3098,6173,36
3098,6176,212
3098,6181,236
3098,6550,83
3098,6575,286
3098,6622,642
3098,6852,60
3098,7252,301
3136,3949,22
3136,3994,357
3136,4007,131
3136,4239,1361
3136,4265,56
3136,4271,29
3136,4361,93
3136,4452,25
3136,4462,58
3136,4572,188
3136,4622,431
3136,4838,385
3136,4840,238
3136,4991,292
3136,5105,54
3136,5355,79
3136,5585,46
3136,5710,340
3136,5723,500
3136,5893,95
3136,5968,72
3136,6090,105
3136,6103,115
3136,6107,61
3136,6126,749
3136,6129,107
3136,6173,11
3136,6176,70
3136,6181,83
3136,6550,43
3136,6575,140
3136,6622,345
3136,6852,26
3136,7252,158
3949,3994,28
3949,4007,208
3949,4239,126
3949,4265,57
3949,4271,97
3949,4361,25
3949,4452,45
3949,4462,32
3949,4572,9
3949,4622,18
3949,4838,206
3949,4840,23
3949,4991,20
3949,5105,219
3949,5355,169
3949,5585,27
3949,5710,50
3949,5723,44
3949,5893,51
3949,5968,160
3949,6090,45
3949,6103,29
3949,6107,67
3949,6126,279
3949,6129,44
3949,6173,36
3949,6176,51
3949,6181,46
3949,6550,17
3949,6575,19
3949,6622,176
3949,6852,136
3949,7252,83
3994,4007,155
3994,4239,934
3994,4265,42
3994,4271,19
3994,4361,241
3994,4452,50
3994,4462,149
3994,4572,188
3994,4622,332
3994,4838,322
3994,4840,358
3994,4991,166
3994,5105,63
3994,5355,63
3994,5585,95
3994,5710,436
3994,5723,935
3994,5893,136
3994,5968,74
3994,6090,91
3994,6103,137
3994,6107,60
3994,6126,1116
3994,6129,98
3994,6173,15
3994,6176,83
3994,6181,97
3994,6550,19
3994,6575,261
3994,6622,487
3994,6852,38
3994,7252,262
4007,4239,952
4007,4265,466
4007,4271,494
4007,4361,359
4007,4452,519
4007,4462,483
4007,4572,108
4007,4622,199
4007,4838,1806
4007,4840,620
4007,4991,126
4007,5105,1036
4007,5355,516
4007,5585,735
4007,5710,406
4007,5723,228
4007,5893,509
4007,5968,894
4007,6090,175
4007,6103,257
4007,6107,210
4007,6126,577
4007,6129,305
4007,6173,856
4007,6176,599
4007,6181,754
4007,6550,731
4007,6575,225
4007,6622,479
4007,6852,388
4007,7252,171
4239,4265,418
4239,4271,236
4239,4361,935
4239,4452,204
4239,4462,479
4239,4572,662
4239,4622,1117
4239,4838,3908
4239,4840,1394
4239,4991,1565
4239,5105,405
4239,5355,489
4239,5585,333
4239,5710,2109
4239,5723,1478
4239,5893,597
4239,5968,337
4239,6090,340
4239,6103,655
4239,6107,312
4239,6126,1876
4239,6129,617
4239,6173,178
4239,6176,262
4239,6181,583
4239,6550,205
4239,6575,734
4239,6622,1292
4239,6852,85
4239,7252,453
4265,4271,152
4265,4361,62
4265,4452,60
4265,4462,34
4265,4572,40
4265,4622,49
4265,4838,550
4265,4840,201
4265,4991,52
4265,5105,130
4265,5355,87
4265,5585,121
4265,5710,190
4265,5723,96
4265,5893,67
4265,5968,121
4265,6090,85
4265,6103,98
4265,6107,81
4265,6126,202
4265,6129,112
4265,6173,145
4265,6176,91
4265,6181,195
4265,6550,142
4265,6575,96
4265,6622,132
4265,6852,94
4265,7252,38
4271,4361,30
4271,4452,65
4271,4462,33
4271,4572,17
4271,4622,5
4271,4838,513
4271,4840,42
4271,4991,51
4271,5105,266
4271,5355,189
4271,5585,50
4271,5710,45
4271,5723,15
4271,5893,76
4271,5968,197
4271,6090,105
4271,6103,64
4271,6107,117
4271,6126,244
4271,6129,59
4271,6173,186
4271,6176,160
4271,6181,174
4271,6550,253
4271,6575,33
4271,6622,134
4271,6852,368
4271,7252,20
4361,4452,176
4361,4462,392
4361,4572,137
4361,4622,179
4361,4838,562
4361,4840,342
4361,4991,131
4361,5105,154
4361,5355,152
4361,5585,151
4361,5710,406
4361,5723,312
4361,5893,315
4361,5968,138
4361,6090,62
4361,6103,72
4361,6107,73
4361,6126,358
4361,6129,113
4361,6173,68
4361,6176,108
4361,6181,171
4361,6550,44
4361,6575,174
4361,6622,357
4361,6852,15
4361,7252,139
4452,4462,176
4452,4572,34
4452,4622,54
4452,4838,371
4452,4840,111
4452,4991,31
4452,5105,273
4452,5355,158
4452,5585,160
4452,5710,86
4452,5723,105
4452,5893,140
4452,5968,256
4452,6090,48
4452,6103,32
4452,6107,48
4452,6126,178
4452,6129,76
4452,6173,128
4452,6176,107
4452,6181,207
4452,6550,107
4452,6575,37
4452,6622,149
4452,6852,31
4452,7252,76
4462,4572,117
4462,4622,98
4462,4838,367
4462,4840,233
4462,4991,61
4462,5105,195
4462,5355,164
4462,5585,176
4462,5710,177
4462,5723,120
4462,5893,219
4462,5968,237
4462,6090,33
4462,6103,53
4462,6107,35
4462,6126,230
4462,6129,65
4462,6173,68
4462,6176,94
4462,6181,134
4462,6550,77
4462,6575,86
4462,6622,225
4462,6852,27
4462,7252,123
4572,4622,193
4572,4838,320
4572,4840,195
4572,4991,150
4572,5105,80
4572,5355,68
4572,5585,57
4572,5710,178
4572,5723,444
4572,5893,82
4572,5968,48
4572,6090,40
4572,6103,117
4572,6107,36
4572,6126,348
4572,6129,69
4572,6173,16
4572,6176,70
4572,6181,83
4572,6550,29
4572,6575,282
4572,6622,261
4572,6852,11
4572,7252,92
4622,4838,313
4622,4840,404
4622,4991,227
4622,5105,37
4622,5355,67
4622,5585,84
4622,5710,358
4622,5723,456
4622,5893,123
4622,5968,88
4622,6090,64
4622,6103,130
4622,6107,51
4622,6126,683
4622,6129,114
4622,6173,20
4622,6176,91
4622,6181,131
4622,6550,41
4622,6575,195
4622,6622,309
4622,6852,17
4622,7252,169
4838,4840,936
4838,4991,562
4838,5105,705
4838,5355,561
4838,5585,608
4838,5710,1088
4838,5723,460
4838,5893,532
4838,5968,684
4838,6090,386
4838,6103,424
4838,6107,416
4838,6126,1222
4838,6129,634
4838,6173,450
4838,6176,461
4838,6181,685
4838,6550,384
4838,6575,430
4838,6622,814
4838,6852,415
4838,7252,189
4840,4991,214
4840,5105,140
4840,5355,108
4840,5585,207
4840,5710,695
4840,5723,549
4840,5893,209
4840,5968,154
4840,6090,125
4840,6103,204
4840,6107,101
4840,6126,761
4840,6129,244
4840,6173,111
4840,6176,231
4840,6181,359
4840,6550,154
4840,6575,278
4840,6622,541
4840,6852,57
4840,7252,168
4991,5105,78
4991,5355,85
4991,5585,41
4991,5710,283
4991,5723,236
4991,5893,93
4991,5968,69
4991,6090,46
4991,6103,95
4991,6107,57
4991,6126,399
4991,6129,81
4991,6173,9
4991,6176,65
4991,6181,68
4991,6550,23
4991,6575,120
4991,6622,222
4991,6852,21
4991,7252,88
5105,5355,652
5105,5585,252
5105,5710,165
5105,5723,111
5105,5893,362
5105,5968,1005
5105,6090,82
5105,6103,65
5105,6107,118
5105,6126,311
5105,6129,100
5105,6173,375
5105,6176,215
5105,6181,227
5105,6550,447
5105,6575,86
5105,6622,217
5105,6852,165
5105,7252,66
5355,5585,152
5355,5710,129
5355,5723,86
5355,5893,205
5355,5968,549
5355,6090,90
5355,6103,81
5355,6107,107
5355,6126,392
5355,6129,97
5355,6173,170
5355,6176,172
5355,6181,161
5355,6550,213
5355,6575,59
5355,6622,259
5355,6852,230
5355,7252,75
5585,5710,174
5585,5723,112
5585,5893,153
5585,5968,207
5585,6090,80
5585,6103,75
5585,6107,64
5585,6126,190
5585,6129,129
5585,6173,183
5585,6176,124
5585,6181,196
5585,6550,129
5585,6575,79
5585,6622,172
5585,6852,45
5585,7252,70
5710,5723,654
5710,5893,241
5710,5968,152
5710,6090,180
5710,6103,226
5710,6107,137
5710,6126,923
5710,6129,227
5710,6173,69
5710,6176,172
5710,6181,296
5710,6550,97
5710,6575,291
5710,6622,637
5710,6852,73
5710,7252,200
5723,5893,172
5723,5968,71
5723,6090,131
5723,6103,199
5723,6107,101
5723,6126,1654
5723,6129,130
5723,6173,15
5723,6176,87
5723,6181,148
5723,6550,25
5723,6575,465
5723,6622,759
5723,6852,58
5723,7252,340
5893,5968,385
5893,6090,46
5893,6103,62
5893,6107,72
5893,6126,272
5893,6129,94
5893,6173,153
5893,6176,144
5893,6181,199
5893,6550,272
5893,6575,96
5893,6622,235
5893,6852,68
5893,7252,97
5968,6090,104
5968,6103,78
5968,6107,118
5968,6126,379
5968,6129,106
5968,6173,261
5968,6176,222
5968,6181,264
5968,6550,384
5968,6575,61
5968,6622,238
5968,6852,128
5968,7252,91
6090,6103,75
6090,6107,109
6090,6126,490
6090,6129,134
6090,6173,32
6090,6176,100
6090,6181,120
6090,6550,63
6090,6575,79
6090,6622,227
6090,6852,154
6090,7252,64
6103,6107,62
6103,6126,447
6103,6129,90
6103,6173,49
6103,6176,72
6103,6181,110
6103,6550,85
6103,6575,120
6103,6622,188
6103,6852,64
6103,7252,72
6107,6126,396
6107,6129,114
6107,6173,59
6107,6176,144
6107,6181,118
6107,6550,74
6107,6575,54
6107,6622,162
6107,6852,172
6107,7252,46
6126,6129,422
6126,6173,53
6126,6176,369
6126,6181,376
6126,6550,168
6126,6575,525
6126,6622,1329
6126,6852,527
6126,7252,735
6129,6173,85
6129,6176,154
6129,6181,189
6129,6550,97
6129,6575,96
6129,6622,250
6129,6852,121
6129,7252,73
6173,6176,105
6173,6181,210
6173,6550,293
6173,6575,44
6173,6622,58
6173,6852,112
6173,7252,14
6176,6181,318
6176,6550,162
6176,6575,68
6176,6622,261
6176,6852,276
6176,7252,73
6181,6550,261
6181,6575,118
6181,6622,310
6181,6852,157
6181,7252,108
6550,6575,36
6550,6622,134
6550,6852,126
6550,7252,21
6575,6622,301
6575,6852,38
6575,7252,115
6622,6852,248
6622,7252,321
6852,7252,44
