219,307,1
221,224,4
221,236,1
221,237,1
221,240,1
221,244,1
221,268,2
221,276,5
221,277,1
221,280,1
221,284,2
221,286,1
221,287,1
221,289,9
221,292,3
221,307,3
224,236,1
224,266,3
224,276,5
224,277,1
224,289,4
224,307,2
235,288,1
236,240,2
236,262,1
236,277,1
236,280,1
236,286,2
236,289,2
236,292,1
237,287,1
237,289,1
240,289,4
240,292,3
244,266,1
244,268,2
244,277,2
244,286,1
244,306,1
262,266,1
262,280,2
262,284,3
262,289,1
266,268,2
266,276,4
266,277,2
266,280,2
266,286,1
266,289,2
266,292,2
266,307,1
268,276,12
268,286,1
268,289,2
268,292,1
268,307,1
276,277,2
276,280,1
276,284,8
276,285,2
276,286,7
276,287,1
276,289,10
276,306,2
276,307,4
276,320,1
276,324,1
277,286,1
277,292,1
277,307,1
280,286,1
280,289,1
284,285,1
284,288,1
284,307,1
286,289,2
286,307,1
289,292,4
289,307,1
292,307,2
306,307,2
